text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,is_single_sentence
tzw Unia Euro pejska to inny rodzaj bolszewi,youtube,53,1.0,1.6,4.0,4.4,2.0,1.4,1.0,3.8,1.0,0.0,0.15,0.75,0.8500000000000001,0.25,0.0999999999999999,0.0,0.7,True
Amerykańscy komandosi podarowali Kenijczykom polskie samoloty odnośnik via użytkownicy ,twitter,53,1.4,1.0,1.2,1.0,1.2,2.0,3.2,1.8,0.0,0.0999999999999999,0.0,0.0499999999999999,0.0,0.0499999999999999,0.25,0.55,0.2,True
Sytuacja kobiet w Afganistanie pogarsza się odnośnik ,twitter,53,1.0,3.0,1.6,1.2,3.2,1.0,1.6,2.4,0.0,0.0,0.5,0.15,0.0499999999999999,0.55,0.0,0.15,0.35,True
"Wniosek jest jeden: żaden kraj, który jest członkiem Unii Europejskiej nie może oczekiwać korzyści, jeśli nie przestrzega _odnośnik_ Times"" ostro o Polsce: praworządność jest coraz bardziej zagrożona",,54,1.0,2.0,3.0,1.6,2.0,1.4,1.6,3.4,0.0,0.0,0.25,0.5,0.15,0.25,0.0999999999999999,0.15,0.6,True
"Obniżamy podatki na paliwo, żywność, gaz, prąd i ciepło od 1 lutego 2022!",,54,3.6,1.0,1.0,1.0,1.0,2.6,4.4,3.8,0.0,0.65,0.0,0.0,0.0,0.0,0.4,0.8500000000000001,0.7,True
Koronawirus w USA: poniedziałek najgorszym dniem epidemii koronawirusa – ponad 100 zgonów odnośnik ,twitter,54,1.0,1.2,1.0,1.0,1.6,1.0,2.4,2.2,0.0,0.0,0.0499999999999999,0.0,0.0,0.15,0.0,0.35,0.3,True
"Mamy nadzieję, że sąd kolejnej instancji utrzyma wyrok.",,54,1.6,1.2,1.2,1.0,1.4,1.0,3.0,2.2,0.0,0.15,0.0499999999999999,0.0499999999999999,0.0,0.0999999999999999,0.0,0.5,0.3,True
użytkownicy Bo mi niezwykle wesoło z powodu wpisu pana Maziarskiego.,twitter,54,2.8,1.2,1.2,1.4,1.0,1.2,3.0,2.8,4.0,0.4499999999999999,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.0,0.0499999999999999,0.5,0.4499999999999999,True
Prezes NBP: Ceny rosną przez niezależne od nas czynniki odnośnik ,twitter,54,1.0,1.2,1.0,1.0,1.0,1.0,2.8,1.8,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.4499999999999999,0.2,True
"Justyna pomogła kobiecie, którą terroryzował własny mąż.",,54,1.0,2.0,1.2,1.0,1.4,2.4,2.8,2.4,0.0,0.0,0.25,0.0499999999999999,0.0,0.0999999999999999,0.35,0.4499999999999999,0.35,True
brawo tak trzeba gadać bo normalnie nie rozumieją,youtube,54,2.2,1.2,1.8,2.8,1.0,3.0,2.2,3.2,1.0,0.3,0.0499999999999999,0.2,0.4499999999999999,0.0,0.5,0.3,0.55,True
Może wiecie jak się nazywają?,,54,1.2,1.0,1.0,1.0,1.0,1.0,3.0,1.8,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0,0.5,0.2,True
Brawo  odnośnik ,twitter,54,3.4,1.0,1.0,1.0,1.0,3.6,4.2,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.65,0.8,0.5,True
"Wiem, jak duża jest to odpowiedzialność, dlatego przed wysłuchaniem w Kongresie spotkam się z ekspertami, aby wypracować stanowisko, które będzie wspólnym i obiektywnym głosem wielu środowisk w kwestii kondycji polskiej demokracji.",,54,2.0,1.0,1.0,1.0,2.2,2.4,3.0,2.8,0.0,0.25,0.0,0.0,0.0,0.3,0.35,0.5,0.4499999999999999,True
"W maju ceny wzrosły w stosunku do poprzedniego miesiąca o 1,7 proc. w kwietniu ceny rosły miesiąc do miesiąca w tempie 2 proc., a w marcu - 3,3 proc.",twitter,54,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,True
użytkownicy moim zdaniem to wypowiedź kanalii,twitter,54,1.0,1.2,2.8,3.6,1.0,1.0,1.6,3.4,0.0,0.0,0.0499999999999999,0.4499999999999999,0.65,0.0,0.0,0.15,0.6,True
Premier rządu piątego co do wielkości kraju #UE jest kłamcą Przykre... odnośnik ,twitter,54,1.0,3.6,2.2,2.8,1.0,1.0,1.4,2.8,0.0,0.0,0.65,0.3,0.4499999999999999,0.0,0.0,0.0999999999999999,0.4499999999999999,True
" Grzegorz BRAUN, Winnicki - POGRÓŻKI lewicy w sprawie ŚCIGANIA zbrodni przeciwko Narodowi Polskiemu - YouTube odnośnik ",twitter,54,1.0,1.0,1.6,1.6,1.8,1.0,2.6,2.6,0.0,0.0,0.0,0.15,0.15,0.2,0.0,0.4,0.4,True
Producenci wina i przedsiębiorcy prowadzący obrót hurtowy do 31 sierpnia powinni złożyć deklaracje,twitter,54,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,True
"Mamy nadzieję, że pozostałe sprawy (w tym kilka będących już w toku) zakończą się podobnymi decyzjami - trzymamy kciuki!",,54,2.8,1.0,1.0,1.0,1.6,2.6,3.8,3.0,0.0,0.4499999999999999,0.0,0.0,0.0,0.15,0.4,0.7,0.5,True
"Niechciana, niekochana, na każdym kroku gnębiona.",,54,1.0,4.2,1.0,1.0,1.4,1.0,1.4,2.6,0.0,0.0,0.8,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,0.4,True
"Wyniki sesji Towarowej Giełdy Energii na dzień dostawy: 2019-10-22TGeBase: 254,40 zł/MWh TGePeak: 279,33 zł/MWh TGeOffpeak: 215,43 zł/MWh TGe24: 254,73 zł/MWh TGe15: 279,11 zł/MWh TGe9: 214,11 zł/MWh",twitter,54,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,True
Odległa galaktyka i jej ogromne pole magnetyczne uchwycone na fantastycznym obrazie #kosmos odnośnik ,twitter,54,2.6,1.0,1.0,1.0,1.0,1.6,3.8,2.6,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.7,0.4,True
Co najmniej 23 dzieci zostało bezkarnie zabitych podczas brutalnego tłumienia młodzieżowych zgromadzeń.,,54,1.0,2.4,2.6,1.6,2.4,1.0,1.4,3.2,0.0,0.0,0.35,0.4,0.15,0.35,0.0,0.0999999999999999,0.55,True
"‼ Po trzech dniach trudnych negocjacji, decydujących o ogromnych pieniądzach, które otrzymaliśmy w zaufaniu od Was – wszystkich, którzy wsparliście 27.",,54,2.6,1.0,1.0,1.0,1.0,2.8,3.8,3.2,0.0,0.4,0.0,0.0,0.0,0.0,0.4499999999999999,0.7,0.55,True
"Syracydes bowiem odpowiada - na wiele lat przed Jezusem - na pytanie, jakie Piotr zadaje Jezusowi.",,54,1.0,1.0,1.0,1.0,1.0,1.4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.5,0.25,True
"Jak pisałam w ostatnim ""Newsweeku"", odkąd PiS doszło do władzy, firma ERG Bieruń Folie dostała prawie 30 milionów złotych dotacji od państwa (dokładnie z NCBR) odnośnik ",twitter,54,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,True
Biurowce: Bukareszt i Warszawa liderami w Europie Środkowej,twitter,54,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,True
Spotkanie w Czerwonce z sekretarzem Janem Seroką to z kolei rozmowa  o dostępności środków na infrastrukturę drogową.,,54,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,True
Ciekawe czy ktokolwiek z rządu PiS jest w stanie odpowiedzieć na pytania użytkownicy bo jak widać posłowie PiS nie mają zielonego pojęcia. odnośnik ,twitter,54,1.0,1.8,3.2,2.6,1.0,1.2,1.6,3.6,2.0,0.0,0.2,0.55,0.4,0.0,0.0499999999999999,0.15,0.65,True
"Nie tylko my zauważamy, że PiS to partia bezprawia i niesprawiedliwości oraz że jej atak na rządy prawa zagraża Unii Europejskiej.",,54,1.2,2.0,3.8,2.8,3.2,1.6,1.2,3.2,0.0,0.0499999999999999,0.25,0.7,0.4499999999999999,0.55,0.15,0.0499999999999999,0.55,True
I rysunek dla portalu Do Rzeczy odnośnik ,twitter,54,1.2,1.0,1.0,1.0,1.0,1.0,3.0,1.6,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0,0.5,0.15,True
"Myślę, że Piotra nikomu tutaj przedstawiać nie trzeba.",,54,1.6,1.0,1.0,1.0,1.0,2.0,3.4,1.8,0.0,0.15,0.0,0.0,0.0,0.0,0.25,0.6,0.2,True
Nowy ład = #NowyWał,,54,1.2,1.6,3.0,3.0,1.6,1.0,1.6,2.8,5.0,0.0499999999999999,0.15,0.5,0.5,0.15,0.0,0.15,0.4499999999999999,True
"użytkownicy Szkoda,że wcześniej tego wynalazku nie znałam...",twitter,54,1.2,2.8,1.0,1.0,1.0,1.0,2.4,2.4,0.0,0.0499999999999999,0.4499999999999999,0.0,0.0,0.0,0.0,0.35,0.35,True
"Kosiniak-Kamysz: będziemy bronić prawa do samorządności, nie damy podzielić Mazowsza",twitter,54,1.4,1.6,2.2,1.2,1.8,1.8,2.2,2.8,0.0,0.0999999999999999,0.15,0.3,0.0499999999999999,0.2,0.2,0.3,0.4499999999999999,True
Pokażcie swoje dowody na globalne ogłupienie.,twitter,54,1.0,1.2,3.2,3.4,1.6,1.4,1.4,3.6,3.0,0.0,0.0499999999999999,0.55,0.6,0.15,0.0999999999999999,0.0999999999999999,0.65,True
"użytkownicy Jaka kura, taki pazur.",twitter,54,1.0,1.4,1.2,1.8,1.0,1.0,2.6,2.0,0.0,0.0,0.0999999999999999,0.0499999999999999,0.2,0.0,0.0,0.4,0.25,True
użytkownicy ja w odróżnieniu od wielu w tym Pani nie skrywam się pod imieniem czy w Panstwie Pis Pani zwolenniczka Pis musi się ukrywać ?,twitter,54,1.0,1.2,3.4,3.2,1.0,2.0,1.6,3.2,2.0,0.0,0.0499999999999999,0.6,0.55,0.0,0.25,0.15,0.55,True
użytkownicy Innej armii.,twitter,54,1.0,1.4,1.0,1.2,1.0,1.0,2.8,2.0,0.0,0.0,0.0999999999999999,0.0,0.0499999999999999,0.0,0.0,0.4499999999999999,0.25,True
"Czy powstał w 2020 roku nowy obyczaj goście ""podstolni"" ?",,54,1.2,1.2,1.0,1.0,1.0,1.0,3.0,2.2,1.0,0.0499999999999999,0.0499999999999999,0.0,0.0,0.0,0.0,0.5,0.3,True
"Zresztą, jakie znaczenie miałaby konkretna odpowiedź?",,54,1.0,1.2,1.2,1.2,1.0,1.0,2.6,2.2,0.0,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0,0.4,0.3,True
Czy to może oznaczać koniec tej platformy?,,54,1.0,1.6,1.0,1.0,1.2,1.0,2.8,2.0,0.0,0.0,0.15,0.0,0.0,0.0499999999999999,0.0,0.4499999999999999,0.25,True
Izraelska armia: trzy rakiety wystrzelone na Izrael z terytorium Syrii.,twitter,54,1.0,1.0,1.0,1.0,1.0,1.0,2.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999999,0.2,True
Bracie to my dziękujemy że broniąc tak dzielnie swój kraj uniemożliwiacie wejścia tej hołocie do nas .Niech żyje Ukraina !,youtube,54,2.8,2.2,1.2,2.8,1.8,4.6,2.8,4.2,0.0,0.4499999999999999,0.3,0.0499999999999999,0.4499999999999999,0.2,0.8999999999999999,0.4499999999999999,0.8,True
Po prostu Opera w Oslo.,,54,1.0,1.2,1.0,1.4,1.0,1.0,2.8,2.0,0.0,0.0,0.0499999999999999,0.0,0.0999999999999999,0.0,0.0,0.4499999999999999,0.25,True
"Tak z innej mańki, to zastanawiam się nad tym ""wyprowadzaniem Polski z Europy"" i jednak dochodzę do wniosku, że przy dzisiejszym stanie wiedzy inżynieryjnej, to mimo wszystko niemożliwe odnośnik ",twitter,54,1.4,1.8,1.2,1.4,1.4,1.0,2.4,2.4,1.0,0.0999999999999999,0.2,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.0,0.35,0.35,True
"użytkownicy To prawda, genialny spot.",twitter,54,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.75,0.4,True
"Można również samodzielnie wydrukować karty, zebrać podpisy wśród znajomych i wysłać pocztą na warszawski adres komitetu.",,54,1.0,1.0,1.0,1.0,1.0,1.2,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.55,0.25,True
"Odwołanie się do prostych i jasnych zasad postępowania, odbudowanie uczciwych relacji na linii państwo-obywatel, odgruzowanie finansów publicznych i wydobycie ich na światło dzienne - to konieczne i bardzo proste zarazem recepty na życie w państwie na miarę XXI wieku.",,54,1.2,1.4,1.2,1.6,1.0,1.6,2.8,2.0,0.0,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.15,0.0,0.15,0.4499999999999999,0.25,True
Tomasz Sakiewicz komentuje zatrzymanie Romana Giertycha,,54,1.0,1.0,1.0,1.2,1.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0499999999999999,0.0,0.0,0.5,0.15,True
"Link w komentarzu ""Mam przed oczami zdjęcia Aleksandra Dugina z zasłoniętą, ale niewątpliwie zrozpaczoną twarzą, spoglądającego na zniszczony wybuchem samochód, w którym zginęła jego córka.",,54,1.0,2.8,1.0,1.0,1.2,1.0,2.0,2.6,0.0,0.0,0.4499999999999999,0.0,0.0,0.0499999999999999,0.0,0.25,0.4,True
"Walka z wirusem to nie sprawa lewicy, prawicy, koalicji czy opozycji!",,54,1.0,1.8,3.2,1.4,2.8,1.0,1.8,3.4,0.0,0.0,0.2,0.55,0.0999999999999999,0.4499999999999999,0.0,0.2,0.6,True
"A jeśli apostoł nie zrozumiał nic z powierzonego mu przesłania, po co w ogóle z nim iść, jak mu ufać?",,54,1.0,2.4,1.6,1.6,2.6,1.2,2.0,2.4,0.0,0.0,0.35,0.15,0.15,0.4,0.0499999999999999,0.25,0.35,True
"Potrzebujemy progresywnego systemu podatkowego, opodatkowania wielkich korporacji i biznesu oraz likwidacji liniowego podatku PIT dla przedsiębiorców.",,54,1.2,1.2,1.6,1.4,1.0,1.8,2.6,2.6,0.0,0.0499999999999999,0.0499999999999999,0.15,0.0999999999999999,0.0,0.2,0.4,0.4,True
"Szczególne podziękowania dla pani Marty, cudownej, wrażliwej wychowawczyni oraz wspierającej ją pani Katarzynie.",,54,4.0,1.0,1.0,1.0,1.0,3.8,4.6,2.4,0.0,0.75,0.0,0.0,0.0,0.0,0.7,0.8999999999999999,0.35,True
Za chwilę w użytkownicy rozmowa z szefowa sztabu użytkownicy - tune in!,twitter,54,2.6,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.75,0.5,True
"użytkownicy tak, i właśnie dlatego PiS zgodził się, by z Orbanem budować Putinowi elektrownię atomową w Kaliningradzie",twitter,54,1.0,1.2,2.4,2.4,1.0,1.0,2.2,2.6,1.0,0.0,0.0499999999999999,0.35,0.35,0.0,0.0,0.3,0.4,True
"Ponad milion Polaków ma rozpoznaną chorobę nowotworową, rocznie przybywa ich około 170 tysięcy",twitter,55,1.0,2.0,1.0,1.0,2.2,1.0,2.4,2.4,0.0,0.0,0.25,0.0,0.0,0.3,0.0,0.35,0.35,True
"użytkownicy To proszę o mnie pamiętać, jak już będzie wersja dostępna dla wszystkich.",twitter,55,1.6,1.8,1.0,1.2,1.2,1.6,3.4,2.0,0.0,0.15,0.2,0.0,0.0499999999999999,0.0499999999999999,0.15,0.6,0.25,True
Co piąta firma planuje zakup aut elektrycznych,twitter,55,1.6,1.0,1.0,1.0,1.0,1.8,3.2,2.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.55,0.25,True
Jeszcze Słowenia na liście powinna się znaleźć!,twitter,55,1.6,1.4,1.2,1.0,1.0,1.2,2.8,3.0,0.0,0.15,0.0999999999999999,0.0499999999999999,0.0,0.0,0.0499999999999999,0.4499999999999999,0.5,True
Co może oznaczać projekt ustawy w praktyce?,,55,1.0,1.6,1.6,1.6,1.0,1.0,2.8,1.8,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.4499999999999999,0.2,True
Trwa intensywna akcja zbierania podpisów na Konfederację.,,55,1.0,1.6,1.6,1.6,1.0,1.0,2.8,2.2,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.4499999999999999,0.3,True
użytkownicy A może majo do ciebie jakiś sentyment?,twitter,55,1.4,1.0,1.2,1.0,1.0,1.2,2.6,2.0,1.0,0.0999999999999999,0.0,0.0499999999999999,0.0,0.0,0.0499999999999999,0.4,0.25,True
 Polskie premiery tytułów pokazywanych na najlepszych światowych festiwalach i nowe produkcje debiutujące dopiero na dużym ekranie.,,55,2.2,1.0,1.0,1.0,1.0,2.2,3.6,2.4,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.65,0.35,True
"Jak powiedziała Greta, ""Nigdy nie jesteś za mały, żeby coś zmienić"" i nie wyobrażemy sobie lepszej ilustracji dla jej słów.",,55,3.6,1.4,1.0,1.0,1.0,4.0,4.4,2.6,0.0,0.65,0.0999999999999999,0.0,0.0,0.0,0.75,0.8500000000000001,0.4,True
"to leć, na co jeszcze czekasz ?",youtube,55,1.0,1.4,2.6,1.0,1.0,1.0,2.0,2.4,0.0,0.0,0.0999999999999999,0.4,0.0,0.0,0.0,0.25,0.35,True
"Uruchomienie gazociągu Turkish Stream (Turecki Potok), który biegnie od tłoczni Russkaya w regionie Anapa wzdłuż dna Morza Czarnego do wybrzeża Turcji, zaplanowano na 8 stycznia.",twitter,55,1.0,1.6,1.0,1.0,1.6,1.0,2.8,1.6,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.4499999999999999,0.15,True
"Jeżeli nawet pseudosąd uznaje, że nie ma podstaw do zatrzymania sędziego #Tuleya wiedz, że coś się dzieje",twitter,55,1.8,1.8,2.6,3.4,1.2,1.8,2.4,3.2,2.0,0.2,0.2,0.4,0.6,0.0499999999999999,0.2,0.35,0.55,True
"Popierajmy sędziów, którzy bronią państwa prawa przed PiiSowskim bezprawiem.",,55,1.8,1.8,3.8,3.0,2.2,2.6,2.2,3.6,0.0,0.2,0.2,0.7,0.5,0.3,0.4,0.3,0.65,True
"użytkownicy Takie jakie przestawiamy w naszej kampanii „Jesteśmy rodziną!”: 5 filmów z historiami 5 par, które wychowują w Polsce dzieci: odnośnik ",twitter,55,3.6,1.0,1.0,1.0,1.0,3.4,4.4,3.0,0.0,0.65,0.0,0.0,0.0,0.0,0.6,0.8500000000000001,0.5,True
"Zwoła jednak nie Radę Bezpieczeństwa Narodowego, do której należą przedstawiciele wszystkich reprezentowanych w parlamencie partii, ale rząd Zjednoczonej Prawicy pod swoim kierownictwem, czyli Radę Gabinetową.",,55,1.2,1.2,1.8,1.6,1.2,1.4,2.2,2.6,0.0,0.0499999999999999,0.0499999999999999,0.2,0.15,0.0499999999999999,0.0999999999999999,0.3,0.4,True
Wszystko już jasne: Donald Tusk nie wystartuje w przyszłorocznych wyborach prezydenckich.,,55,1.0,1.4,1.2,1.2,1.2,1.2,2.8,1.8,0.0,0.0,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.4499999999999999,0.2,True
Już dziś krótki wykład w temacie autyzmu na ich kanale - zapraszamy o 18:00!,,55,2.8,1.0,1.0,1.0,1.0,2.4,3.8,2.4,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.35,0.7,0.35,True
"W tym roku Amnesty International w Polsce obchodzi swoje 30-te urodziny, a jak wiadomo Amnesty jest kobietą .",,55,4.2,1.0,1.0,1.0,1.0,4.8,4.6,3.4,0.0,0.8,0.0,0.0,0.0,0.0,0.95,0.8999999999999999,0.6,True
"Putin chcial zapisac sie w historii, to Zalenskiego historia zapamieta a Putin skonczy na historii smietniku.",youtube,55,2.0,2.4,3.4,4.4,1.2,3.0,2.0,3.4,0.0,0.25,0.35,0.6,0.8500000000000001,0.0499999999999999,0.5,0.25,0.6,True
"Najnowsze badania wskazały, że osoby, które nie ćwiczą regularnie, mają 2,5 razy (!!)",,55,1.6,1.0,1.0,1.0,1.8,1.2,2.8,3.4,0.0,0.15,0.0,0.0,0.0,0.2,0.0499999999999999,0.4499999999999999,0.6,True
"użytkownicy Terleckiego najmniejszy moim zdaniem, choć ma Pan rację, że choć Terlecki ma rację, to ta racja lepiej żeby była brana pod uwagę po cichu",twitter,55,1.0,1.6,2.6,2.8,1.6,1.0,1.6,2.4,0.0,0.0,0.15,0.4,0.4499999999999999,0.15,0.0,0.15,0.35,True
Mamy jednak mało czasu i nie możemy pozostawać _odnośnik_,,55,1.6,2.6,1.6,1.0,2.6,1.0,1.6,3.0,0.0,0.15,0.4,0.15,0.0,0.4,0.0,0.15,0.5,True
"użytkownicy Zdjęcie z wczoraj, z godz. 16:42.",twitter,55,1.0,1.0,1.0,1.0,1.0,1.8,2.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4499999999999999,0.15,True
Browar Kormoran zmienił proces technologiczny produkcji piwa z powodu sytuacji epidemiologicznej,twitter,55,1.8,1.0,1.0,1.0,1.0,1.8,3.2,1.6,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.55,0.15,True
Jak określić cel terapii?,,55,1.0,1.4,1.0,1.0,1.4,1.0,2.6,1.8,0.0,0.0,0.0999999999999999,0.0,0.0,0.0999999999999999,0.0,0.4,0.2,True
Wszystko to dzięki ciężkiej pracy Polaków i poprawie wpływów podatkowych.,,55,2.8,1.0,1.6,1.0,1.0,3.4,3.8,2.8,0.0,0.4499999999999999,0.0,0.15,0.0,0.0,0.6,0.7,0.4499999999999999,True
użytkownicy Piwa nigdy nie odmawiam.,twitter,55,3.0,1.0,1.0,1.0,1.0,2.0,3.6,2.2,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.65,0.3,True
Idźcie 12 lipca na wybory.,,55,1.8,1.2,1.2,1.0,1.4,2.0,2.6,2.4,0.0,0.2,0.0499999999999999,0.0499999999999999,0.0,0.0999999999999999,0.25,0.4,0.35,True
"w okolicach Warki ceny truskawki przemysłowej w skupach wynoszą: 3,10-3,30 zł/kg truskawki w kisten 5,80-do nawet 6,10 zł w skupie za truskawkę bez szypułki na mrożenie 7 zł/kg płaci truskawka eksportowa za owoce wybarwione o wysokiej jakości",twitter,55,1.6,1.0,1.0,1.0,1.0,1.4,3.0,1.6,0.0,0.15,0.0,0.0,0.0,0.0,0.0999999999999999,0.5,0.15,True
"Musi ona walczyć na rynku z potentatami z całego świata, ale robi to coraz skuteczniej i przebija się, tworząc nowe sklepy i centra dystrybucyjnego takie jak to w Sieroniowicach.",,55,3.0,1.4,1.0,1.2,1.2,4.0,3.6,2.8,0.0,0.5,0.0999999999999999,0.0,0.0499999999999999,0.0499999999999999,0.75,0.65,0.4499999999999999,True
Pretekst to kolizja terminu z wyborami parlamentarnymi.,,55,1.0,1.6,3.2,1.4,1.6,1.0,1.8,2.4,0.0,0.0,0.15,0.55,0.0999999999999999,0.15,0.0,0.2,0.35,True
"Rozpoczynając wyliczanie od sytuacji z Czechami, przez konflikt z Australią, pogarszające się relacje z USA i Białorusią....",,55,1.0,3.4,1.8,1.0,2.6,1.0,1.4,3.0,0.0,0.0,0.6,0.2,0.0,0.4,0.0,0.0999999999999999,0.5,True
Nawet 70 proc. seniorów nie korzysta z internetu,twitter,55,1.0,1.6,1.0,1.0,1.2,1.0,2.8,1.6,0.0,0.0,0.15,0.0,0.0,0.0499999999999999,0.0,0.4499999999999999,0.15,True
"użytkownicy a, ok, bo użytkownicy opublikował fragment, dzięki:)",twitter,55,2.2,1.0,1.0,1.0,1.0,1.0,3.6,1.8,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.2,True
użytkownicy No i o to mi chodziło ,twitter,55,1.0,1.6,3.4,1.0,1.0,1.6,1.8,2.4,0.0,0.0,0.15,0.6,0.0,0.0,0.15,0.2,0.35,True
Bo to gorsze.,,55,1.0,2.2,1.8,1.0,1.0,1.0,2.4,2.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.35,0.25,True
"Spychanie kosztów kryzysu na pracowników, a to niestety zaproponował rząd, boleśnie się zemści.",,55,1.0,3.4,3.0,2.0,2.4,1.0,1.2,3.0,0.0,0.0,0.6,0.5,0.25,0.35,0.0,0.0499999999999999,0.5,True
"Wybory dotyczą I Prezesa Sądu Najwyższego- sądu, który bada najważniejsze i najtrudniejsze ludzkie sprawy, orzeka o ważności wyborów.",,55,1.4,1.0,1.0,1.0,1.0,2.2,3.4,2.4,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.3,0.6,0.35,True
Dużo dobrej energii i mądra troska o przyszłość.,,55,3.8,1.2,1.0,1.0,1.4,3.0,4.2,2.4,0.0,0.7,0.0499999999999999,0.0,0.0,0.0999999999999999,0.5,0.8,0.35,True
użytkownicy A może pan rozwinie tę myśl dot. ruchów miejskich?,twitter,55,1.0,1.0,1.8,1.4,1.0,1.0,2.8,2.2,0.0,0.0,0.0,0.2,0.0999999999999999,0.0,0.0,0.4499999999999999,0.3,True
"Nie dopilnowałem tego, przepraszam.",,55,1.0,3.4,1.0,1.0,1.4,1.2,1.8,3.0,0.0,0.0,0.6,0.0,0.0,0.0999999999999999,0.0499999999999999,0.2,0.5,True
86 ich przedstawicieli zwróciło się do Władimira Putina z apelem przerwania działań wojennych na Ukrainie.,,55,1.6,1.8,1.2,1.0,2.0,2.0,3.0,2.4,0.0,0.15,0.2,0.0499999999999999,0.0,0.25,0.25,0.5,0.35,True
Czytajcie się Ukraina bardzo bardzo współczuję,youtube,55,1.2,3.8,1.0,1.0,1.8,2.0,1.4,2.4,0.0,0.0499999999999999,0.7,0.0,0.0,0.2,0.25,0.0999999999999999,0.35,True
"Najwyższy Przywódca Iranu, ajatollah Chamenei oskarżył Zjednoczone Emiraty Arabskie o zdradę świata islamu normalizując stosunki z Izraelem.",twitter,55,1.0,1.2,1.0,1.0,2.0,1.0,2.6,2.0,0.0,0.0,0.0499999999999999,0.0,0.0,0.25,0.0,0.4,0.25,True
"W związku z tym niezwykle istotne jest ich poprawne wykonanie, aby zapewnić zrównoważone i sprawiedliwe rozwiązania dla regionów _odnośnik_ powinny wyglądać Terytorialne Plany Sprawiedliwej Transformacji?",,55,1.0,2.0,1.6,1.6,1.6,1.0,2.8,1.8,0.0,0.0,0.25,0.15,0.15,0.15,0.0,0.4499999999999999,0.2,True
"Z przepisów prawa wynika, że za podanie fałszywych danych może grozić nam odpowiedzialność “karna i wykroczeniowa” - równocześnie tworząc formularz, który zmusza do poświadczenia nieprawdy osoby transpłciowe i osoby niebinarne!",,55,1.0,3.4,4.2,1.6,1.8,1.0,1.2,3.6,0.0,0.0,0.6,0.8,0.15,0.2,0.0,0.0499999999999999,0.65,True
użytkownicy A w dni bezwietrzne będzie po prostu dmuchał w kierunku tego wiatraka.,twitter,55,2.0,1.0,2.2,2.4,1.0,1.4,1.6,3.0,4.0,0.25,0.0,0.3,0.35,0.0,0.0999999999999999,0.15,0.5,True
