text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,is_single_sentence
Jej liczebność to 5000 żołnierzy,,28,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,True
Nie chciałam tak żyć.,,39,1.0,4.0,2.8,1.0,1.6,1.0,1.8,2.0,0.0,0.0,0.75,0.4499999999999999,0.0,0.15,0.0,0.2,0.25,True
"""Kandydaci PiS-u będą się zachowywać tak jakby to były wybory do Sejmu i Senatu z kolei kandydaci Koalicji Europejskiej, powinni trzymać się charakteru tej kampanii, a więc akcentować to co jest związane z integracją Europejską"" - mówił mi Leszek Miller.",,84,1.4,1.2,1.6,1.0,1.4,2.2,3.2,2.4,0.0,0.0999999999999999,0.0499999999999999,0.15,0.0,0.0999999999999999,0.3,0.55,0.35,True
użytkownicy Nie burze.,twitter,78,1.4,1.4,1.6,1.4,1.4,1.6,3.0,1.0,1.0,0.0999999999999999,0.0999999999999999,0.15,0.0999999999999999,0.0999999999999999,0.15,0.5,0.0,True
 Dania od 1 lutego zniosła wszystkie restrykcje covidowe jako pierwszy kraj w Unii Europejskiej.,,70,2.2,1.0,1.0,1.0,1.0,2.4,3.6,2.4,0.0,0.3,0.0,0.0,0.0,0.0,0.35,0.65,0.35,True
użytkownicy Czy Wy tam w PO nie potraficie żyć bez obrażania?,twitter,40,1.0,1.8,4.0,3.8,1.0,1.4,1.4,3.2,3.0,0.0,0.2,0.75,0.7,0.0,0.0999999999999999,0.0999999999999999,0.55,True
Nie lepiej robić dissy na siebie ?,youtube,0,1.4,1.2,2.4,1.8,1.2,1.0,2.6,2.2,3.0,0.0999999999999999,0.0499999999999999,0.35,0.2,0.0499999999999999,0.0,0.4,0.3,True
"użytkownicy Ruskie pierogi z cebulką z baru mlecznego, mniam :)",twitter,39,4.2,1.0,1.0,1.0,1.0,1.6,4.2,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.15,0.8,0.15,True
"Jedno drzewo zastępuje 10 pracujących non stop ,,ochładzaczy” generujących prąd.",,90,1.4,1.8,1.4,1.0,1.4,1.4,2.6,1.6,0.0,0.0999999999999999,0.2,0.0999999999999999,0.0,0.0999999999999999,0.0999999999999999,0.4,0.15,True
"A państwo, o co zapytaliby panią Przyłębską?",,74,1.6,1.2,1.6,1.6,1.0,1.2,2.6,1.6,1.0,0.15,0.0499999999999999,0.15,0.15,0.0,0.0499999999999999,0.4,0.15,True
Kierunki W nocy z 9 na 10 lutego 1940 roku rozpoczęła się dla wielu obywateli Rzeczypospolitej najtragiczniejsza podróż w życiu – podróż w jedną stronę na “nieludzką ziemię”.,,16,1.0,3.6,2.2,1.8,2.2,1.4,1.6,2.0,1.0,0.0,0.65,0.3,0.2,0.3,0.0999999999999999,0.15,0.25,True
użytkownicy właśnie zostało zrobione porządnie i dlatego na raz zalogowało się dziesiątki tysięcy ludzi i jednocześnie setki trollowskich maszynek próbowało nas sparaliżować ale tylko trochę poprzeszkadzali,twitter,2,2.6,1.4,2.6,2.4,1.2,3.2,3.6,3.8,2.0,0.4,0.0999999999999999,0.4,0.35,0.0499999999999999,0.55,0.65,0.7,True
"A jak Mołdawia, to pewnie najlepiej sytuację będzie objaśniał użytkownicy .",twitter,70,1.8,1.4,1.4,1.2,1.2,2.6,3.4,2.4,0.0,0.2,0.0999999999999999,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.4,0.6,0.35,True
"Te ""wysyłanie optymizmu"" z dziś na konferencji o edukacji może do PiS bardzo boleśnie wrócić we wrześniu.",twitter,38,1.4,2.2,1.4,1.2,2.2,1.2,2.4,1.8,2.0,0.0999999999999999,0.3,0.0999999999999999,0.0499999999999999,0.3,0.0499999999999999,0.35,0.2,True
Chiny blokują kolejne zakłady mięsne z powodu COVID-19,twitter,98,1.2,1.6,1.0,1.0,1.8,1.0,2.8,2.0,0.0,0.0499999999999999,0.15,0.0,0.0,0.2,0.0,0.4499999999999999,0.25,True
"Oczywiście lewaki i ameby społeczne uważają, że jest ich z 80+ ...",youtube,10,1.0,1.0,4.6,4.2,1.0,1.4,1.0,4.2,4.0,0.0,0.0,0.8999999999999999,0.8,0.0,0.0999999999999999,0.0,0.8,True
Już dziś o 21.00 zapraszamy do PRAWOTEKI w radio Reset Obywatelski na spotkanie z Prezesem Naczelna Rada Adwokacka Przemysławem Rosatim !!!,,80,2.8,1.2,1.0,1.0,1.0,2.0,4.0,3.2,0.0,0.4499999999999999,0.0499999999999999,0.0,0.0,0.0,0.25,0.75,0.55,True
użytkownicy Akurat inni są ro zamieszani obok Kaczyńskiego.,twitter,85,1.0,1.8,3.2,2.0,1.6,1.6,2.0,2.4,0.0,0.0,0.2,0.55,0.25,0.15,0.15,0.25,0.35,True
"użytkownicy Santander uważa, że 14% rdr i 1,7% miesiąc do miesiąca.",twitter,7,1.0,1.2,1.6,1.0,1.2,1.0,2.6,1.4,1.0,0.0,0.0499999999999999,0.15,0.0,0.0499999999999999,0.0,0.4,0.0999999999999999,True
użytkownicy Nie ma nic takiego na stronie odnośnik to fejk,twitter,35,1.0,1.2,1.8,1.0,1.0,1.2,2.6,1.8,0.0,0.0,0.0499999999999999,0.2,0.0,0.0,0.0499999999999999,0.4,0.2,True
Dziękuję za wszystkie Państwa wiadomości i komentarze.,,29,3.8,1.0,1.0,1.0,1.0,1.8,4.6,1.8,0.0,0.7,0.0,0.0,0.0,0.0,0.2,0.8999999999999999,0.2,True
"Spośród wszystkich rządów w Europie najgorzej, według oficjalnych danych, radzi sobie z pandemią rząd Mateusza Morawieckiego.",twitter,45,1.0,2.0,2.8,3.0,3.0,1.2,1.4,3.4,0.0,0.0,0.25,0.4499999999999999,0.5,0.5,0.0499999999999999,0.0999999999999999,0.6,True
emocje dzialaja zdrowy analityczny rozsadek za trudny,youtube,76,1.6,1.2,1.8,1.6,1.0,1.6,2.6,2.0,4.0,0.15,0.0499999999999999,0.2,0.15,0.0,0.15,0.4,0.25,True
użytkownicy Bo Nasze Panie znają się na piwie :),twitter,58,2.8,1.0,1.0,1.4,1.0,3.2,4.0,2.6,0.0,0.4499999999999999,0.0,0.0,0.0999999999999999,0.0,0.55,0.75,0.4,True
Co piąta firma planuje zakup aut elektrycznych,twitter,55,1.6,1.0,1.0,1.0,1.0,1.8,3.2,2.0,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.55,0.25,True
"użytkownicy Nie sądzę, że z samego faktu ochrzczenia ktokolwiek reprezentuje jakieś staje cechy.",twitter,45,1.2,1.2,2.0,1.4,1.0,1.6,2.2,2.0,0.0,0.0499999999999999,0.0499999999999999,0.25,0.0999999999999999,0.0,0.15,0.3,0.25,True
Świetnie rozpoczęty tydzień od spotkania z Mieszkańcami Torunia.,,7,4.4,1.2,1.0,1.0,1.0,2.8,4.4,1.6,0.0,0.8500000000000001,0.0499999999999999,0.0,0.0,0.0,0.4499999999999999,0.8500000000000001,0.15,True
Nie wszyscy ujawnili to w oświadczeniach majątkowych,,68,1.0,2.2,1.4,1.0,1.0,1.0,2.6,1.6,1.0,0.0,0.3,0.0999999999999999,0.0,0.0,0.0,0.4,0.15,True
9⃣ Wyższe dopłaty do paliwa rolniczego i ułatwienie sprzedaży bezpośredniej przez rolników - będziemy ułatwiać rolnikom dostęp z ich produktami “od pola do stołu” i skracać łańcuchy dostaw.,,45,2.6,1.6,1.8,1.0,1.4,2.8,3.6,2.6,0.0,0.4,0.15,0.2,0.0,0.0999999999999999,0.4499999999999999,0.65,0.4,True
 Jakie są sposoby na wyjście z patriarchalno-kościelnej opresji?,,97,1.0,2.4,2.6,2.8,1.6,2.2,1.6,3.0,0.0,0.0,0.35,0.4,0.4499999999999999,0.15,0.3,0.15,0.5,True
"Ordo Iuris twierdzi, że na Wegrzech pluralizm mediów się zwiększa, pan Ziobro gratuluje zwycięstwa prorosyjskiemu politykowi, polityk Konfederacji zaprzecza rosyjskim zbrodniom wojennym, a my się dziwimy, że Rosjanie dają sobie wyprać mózgi.",twitter,18,1.0,2.8,3.2,4.0,1.6,1.0,1.6,3.4,2.0,0.0,0.4499999999999999,0.55,0.75,0.15,0.0,0.15,0.6,True
"użytkownicy jak pamiętam w ciągu ostatnich paru lat pozbyłem się arogantów, nawiedzonych etc sporo tysięcy sztuk",twitter,95,1.4,1.0,1.4,2.0,1.0,2.0,2.6,1.8,0.0,0.0999999999999999,0.0,0.0999999999999999,0.25,0.0,0.25,0.4,0.2,True
piepszyć tą hipokryzję,youtube,79,1.0,1.2,4.6,3.4,1.0,1.0,1.0,3.6,0.0,0.0,0.0499999999999999,0.8999999999999999,0.6,0.0,0.0,0.0,0.65,True
użytkownicy Też ładne.,twitter,82,2.8,1.0,1.0,1.0,1.4,2.4,3.8,1.8,0.0,0.4499999999999999,0.0,0.0,0.0,0.0999999999999999,0.35,0.7,0.2,True
Kto chciał kłamliwą propagandą zagarnąć wschód Ukrainy?,youtube,53,1.0,2.0,4.0,4.0,2.0,1.6,1.0,3.8,1.0,0.0,0.25,0.75,0.75,0.25,0.15,0.0,0.7,True
2⃣1⃣ lutego to Międzynarodowy Dzień Języka Ojczystego.,,41,3.8,1.0,1.0,1.0,1.0,3.0,4.2,2.8,0.0,0.7,0.0,0.0,0.0,0.0,0.5,0.8,0.4499999999999999,True
"użytkownicy Robimy co możemy, ale ""wiodące media"" sprawą krzywdzenia dzieci na czatach transaktywistów zainteresowały się dopiero kiedy miały szansę uderzyć użytkownicy ",twitter,82,1.2,2.6,3.0,3.4,1.6,1.4,1.4,2.4,2.0,0.0499999999999999,0.4,0.5,0.6,0.15,0.0999999999999999,0.0999999999999999,0.35,True
"od początku tego roku do końca września kopalnie wydobyły łącznie ponad 46,1 mln ton węgla wobec niespełna 47,3 mln ton w porównywalnym okresie 2018 r. (spadek o ponad 1,1 mln ton) oraz ok. 48,8 mln ton w ciągu trzech kwartałów roku 2017.",twitter,92,1.6,1.4,1.0,1.0,1.4,1.6,3.0,1.4,0.0,0.15,0.0999999999999999,0.0,0.0,0.0999999999999999,0.15,0.5,0.0999999999999999,True
Szerzenie dezinformacji oraz wspieranie sprzyjających Rosji sił politycznych na zachodzie.,,83,1.0,2.6,3.2,1.6,1.6,1.0,1.8,2.0,0.0,0.0,0.4,0.55,0.15,0.15,0.0,0.2,0.25,True
"Małe gryzonie, które są łatwo dostępne i szybko się rozmnażają, są wykorzystywane w większości początkowych faz badań nad nowymi lekami.",,40,1.0,1.0,1.0,1.2,1.0,1.2,3.2,1.4,0.0,0.0,0.0,0.0,0.0499999999999999,0.0,0.0499999999999999,0.55,0.0999999999999999,True
 Kto może skorzystać z tej formy rozliczenia?,,10,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,True
Wszystko zależy od naszego wspólnego głosu 26 maja.,,63,2.2,1.2,1.8,1.2,2.0,2.8,2.4,2.0,0.0,0.3,0.0499999999999999,0.2,0.0499999999999999,0.25,0.4499999999999999,0.35,0.25,True
Pod koniec marca 2020 r. już 63 proc. polskich pracowników mogło przejść na pracę zdalną – takie dane płyną z sondażu przeprowadzonego przez InsightOut Lab na zlecenie firmy Nexera.,twitter,77,1.0,1.0,1.0,1.0,1.0,1.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.5,0.0,True
"Naszą gościnią będzie  Jagoda Gulewicz, psycholożka pracująca jako osoba pierwszego kontaktu w CPK Wrocław  Rozmowę poprowadzi Joanna Gzyra-Iskandar z Centrum Praw Kobiet w Warszawie.",,13,3.2,1.0,1.0,1.0,1.0,3.0,4.4,2.2,0.0,0.55,0.0,0.0,0.0,0.0,0.5,0.8500000000000001,0.3,True
"Obydwa komitety pełne są wartościowych kandydatów, których poglądy w mniejszym lub większym stopniu podzielam i chcę zobaczyć w Sejmie.",,25,2.8,1.0,1.0,1.0,1.2,3.0,4.4,2.4,0.0,0.4499999999999999,0.0,0.0,0.0,0.0499999999999999,0.5,0.8500000000000001,0.35,True
"""Rząd się wyżywi"" odnośnik ",twitter,3,1.0,1.8,3.4,3.8,2.2,1.2,1.6,2.6,4.0,0.0,0.2,0.6,0.7,0.3,0.0499999999999999,0.15,0.4,True
Porzucek o notowaniach Platformy Obywatelskiej,,27,1.0,1.0,1.4,1.4,1.0,1.0,2.6,1.4,1.0,0.0,0.0,0.0999999999999999,0.0999999999999999,0.0,0.0,0.4,0.0999999999999999,True
"Gdyby nie Jurek, sąsiad, pewnie już by mnie tutaj nie było.",,78,3.4,2.2,1.0,1.0,1.6,3.0,3.8,2.6,0.0,0.6,0.3,0.0,0.0,0.15,0.5,0.7,0.4,True
"""Od 10 lat jeżdżę więcej po kraju niż jakikolwiek polityk czy badacz.",,72,1.8,1.2,1.0,1.6,1.0,3.4,3.6,2.0,0.0,0.2,0.0499999999999999,0.0,0.15,0.0,0.6,0.65,0.25,True
Kaufland wspiera dożywianie rodzin w czasie epidemii,twitter,34,3.4,1.0,1.0,1.0,1.0,3.4,4.0,2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.75,0.25,True
"Wbrew pozorom nienoszenie maseczek to nie wyraz buntu i niezależności, ale zwykłej głupoty.",,56,1.0,1.4,4.0,3.6,1.8,1.8,1.6,3.2,1.0,0.0,0.0999999999999999,0.75,0.65,0.2,0.2,0.15,0.55,True
Celem wizyty było poznanie polskiego doświadczenia oraz dobrych praktyk w zakresie przeciwdziałania przemocy w rodzinie oraz polityki równości płci.,,28,1.6,1.0,1.0,1.0,1.0,1.6,3.4,1.6,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.6,0.15,True
Kliczko odpowiedział „niemieckim intelektualistom”: Ukraińcy nie potrzebują kazań moralnych i tchórzliwych listów odnośnik ,twitter,75,1.0,1.0,1.8,2.2,1.0,1.4,2.4,3.2,1.0,0.0,0.0,0.2,0.3,0.0,0.0999999999999999,0.35,0.55,True
Nawet porządnego przemówienia dla użytkownicy nie potrafili napisać.,twitter,97,1.0,1.2,3.0,3.0,1.0,1.0,1.6,2.8,2.0,0.0,0.0499999999999999,0.5,0.5,0.0,0.0,0.15,0.4499999999999999,True
"Zbyt poważna, by organizować duże wiece, nawet przy zachowaniu ścisłych rygorów sanitarnych.",,30,1.0,1.6,1.8,1.6,2.2,1.0,2.0,2.2,0.0,0.0,0.15,0.2,0.15,0.3,0.0,0.25,0.3,True
Dzisiejsze polsko-litewskie konsultacje międzyrządowe na Zamku Książąt w Wilnie odbyły się w szczególnym czasie.,,71,1.4,1.0,1.0,1.0,1.0,1.4,3.4,1.6,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0999999999999999,0.6,0.15,True
"Inne postulaty związków zawodowych to m.in. poprawa warunków pracy poprzez ograniczenie wielozadaniowości, wprowadzenie przejrzystych kryteriów wynagradzania i premiowania, czy ustalenie zasad rozliczania delegacji.",,60,1.6,1.0,1.0,1.0,1.2,2.2,3.4,1.8,0.0,0.15,0.0,0.0,0.0,0.0499999999999999,0.3,0.6,0.2,True
"I teraz zostaje mu tylko mówienie, że ma sumienie, ale niczego nie pamięta, dziś, najdalej wczoraj się dowiedział.",,25,1.0,1.8,3.2,3.0,1.2,1.0,1.6,3.0,2.0,0.0,0.2,0.55,0.5,0.0499999999999999,0.0,0.15,0.5,True
"Przemoczone ubrania, szczoteczki do zębów, karty SIM, resztki jedzenia, buty tak nasiąknięte wodą, że aż ciężkie. .",,47,1.0,3.4,1.6,1.8,2.0,1.0,1.6,2.8,0.0,0.0,0.6,0.15,0.2,0.25,0.0,0.15,0.4499999999999999,True
użytkownicy W tym wpisie kula oznacza zwierciadełko.,twitter,12,1.6,1.0,1.0,1.0,1.0,1.6,3.0,1.2,1.0,0.15,0.0,0.0,0.0,0.0,0.15,0.5,0.0499999999999999,True
"Sąd nie zastosował wobec niej żadnych środków zapobiegawczych, więc dzisiaj pani Katarzyna wraca bezpiecznie do domu.",,96,2.2,1.2,1.8,1.0,1.4,1.0,3.2,2.0,0.0,0.3,0.0499999999999999,0.2,0.0,0.0999999999999999,0.0,0.55,0.25,True
a jak poprzez decyzje administracyjne chroni zieleń podczas inwestycji prywatnych?,,33,1.0,1.4,2.0,1.2,1.2,1.0,2.2,2.0,1.0,0.0,0.0999999999999999,0.25,0.0499999999999999,0.0499999999999999,0.0,0.3,0.25,True
"Polskie Sprawy, trudne sprawy.",twitter,42,1.0,3.2,2.8,1.8,1.2,1.0,1.8,2.2,4.0,0.0,0.55,0.4499999999999999,0.2,0.0499999999999999,0.0,0.2,0.3,True
"Tych, których jeszcze nie nabyli, zachęcam do pośpiechu, bo próby zablokowania dystrybucji książki wcale się nie skończyły.",,19,1.6,2.6,2.6,2.0,2.0,2.0,2.2,3.0,2.0,0.15,0.4,0.4,0.25,0.25,0.25,0.3,0.5,True
"Ta minimalna stawka zaczynałaby się od zera i rosła stopniowo przez kolejne 10 lat od 2023 r. - aż do osiągnięcia pełnej wysokości, której jednak nie określono.",twitter,49,1.0,1.0,1.6,1.4,1.2,1.0,2.6,1.4,0.0,0.0,0.0,0.15,0.0999999999999999,0.0499999999999999,0.0,0.4,0.0999999999999999,True
"Partia, która pokaże projekt ustawy kompleksowo reorganizującej i finansującej służbę zdrowia, wygra wybory.",,79,1.8,1.2,1.0,1.0,1.0,1.8,3.8,2.4,0.0,0.2,0.0499999999999999,0.0,0.0,0.0,0.2,0.7,0.35,True
"Mimo to chcemy realizować inwestycje, co do których podjęliśmy już zobowiązania, jak zakup 45 nowych pociągów Metro Warszawskie.",,87,1.4,1.0,1.0,1.0,1.0,2.0,3.2,1.6,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.25,0.55,0.15,True
Kara za istnienie Izby Dyscyplinarnej wkrótce wyniesie 1⃣ MILIARD złotych.,,82,1.0,2.4,2.6,2.6,2.0,1.8,1.6,2.8,0.0,0.0,0.35,0.4,0.4,0.25,0.2,0.15,0.4499999999999999,True
"Do mojego biura poselskiego z prośbą o pomoc zgłosiła się pacjentka chora na nocną napadową hoglobinurię, która na w ramach programu lekowego przyjmuje na swoje skorzenie lek Soliris.",,76,1.0,2.0,1.0,1.0,1.2,1.6,2.6,1.6,0.0,0.0,0.25,0.0,0.0,0.0499999999999999,0.15,0.4,0.15,True
Spotykam Waszych są bardziej pomocni niż inni.,youtube,7,4.0,1.4,1.4,1.0,1.0,2.0,4.0,1.8,0.0,0.75,0.0999999999999999,0.0999999999999999,0.0,0.0,0.25,0.75,0.2,True
"Rozwiązać należy kwestie optymalizacji dostaw, sprawnej realizacji szczepień w sytuacji dwóch akcji masowych szczepień w tym samym czasie oraz planowania procesu dostarczania szczepionek na rynek polski.",,40,1.0,1.2,1.2,1.0,2.2,1.4,2.6,2.0,0.0,0.0,0.0499999999999999,0.0499999999999999,0.0,0.3,0.0999999999999999,0.4,0.25,True
"Czułam się dziwnie z tym, że publicznie postrzegano mnie jako osobę hetero dlatego, że mam męża”.",,95,1.0,2.2,1.0,1.0,1.0,1.0,2.2,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.25,True
" Czy udałoby się naprawić system finansów publicznych, uszczelnić system podatkowy, co jest praprzyczyną naszych sukcesów gospodarczych i programów społecznych?",,38,1.6,1.2,1.0,1.0,1.4,1.8,3.2,1.6,0.0,0.15,0.0499999999999999,0.0,0.0,0.0999999999999999,0.2,0.55,0.15,True
Nowy wariant koronawirusa został odkryty we Francji odnośnik ,twitter,2,1.0,2.4,1.6,1.4,2.6,1.2,2.0,1.8,0.0,0.0,0.35,0.15,0.0999999999999999,0.4,0.0499999999999999,0.25,0.2,True
użytkownicy bronimy sędzię Morawiec przed łajdackim atakiem!,twitter,33,1.0,2.0,4.4,2.2,2.4,2.0,1.6,3.4,0.0,0.0,0.25,0.8500000000000001,0.3,0.35,0.25,0.15,0.6,True
Idźcie 12 lipca na wybory.,,55,1.8,1.2,1.2,1.0,1.4,2.0,2.6,2.4,0.0,0.2,0.0499999999999999,0.0499999999999999,0.0,0.0999999999999999,0.25,0.4,0.35,True
Do zobaczenia i usłyszenia jutro rano w moim medialnym maratonie odnośnik ,twitter,73,2.2,1.0,1.0,1.0,1.0,1.6,3.2,2.0,0.0,0.3,0.0,0.0,0.0,0.0,0.15,0.55,0.25,True
To są nasze pieniądze i dodatkowo niepewne życie,youtube,18,1.0,3.4,2.6,1.4,3.0,1.0,1.4,3.0,0.0,0.0,0.6,0.4,0.0999999999999999,0.5,0.0,0.0999999999999999,0.5,True
"Chory ,oblakany świat.",youtube,6,1.0,3.6,3.8,3.4,3.8,1.0,1.0,3.4,0.0,0.0,0.65,0.7,0.6,0.7,0.0,0.0,0.6,True
"użytkownicy Ja pierdykam, a ile kosztuje taki portfel?:)",twitter,24,3.25,1.75,1.0,1.25,1.75,1.0,3.75,3.5,0.0,0.5625,0.1875,0.0,0.0625,0.1875,0.0,0.6875,0.625,True
A jutro w ciągu dnia - niespodzianka :),,93,4.0,1.0,1.0,1.0,1.0,2.4,4.6,3.2,0.0,0.75,0.0,0.0,0.0,0.0,0.35,0.8999999999999999,0.55,True
"Od kilku dni w sieci trwa zażarta dyskusja o tym, czy działania fundacji Prawo do życia usprawiedliwiają fizyczne ataki na jej furgonetki.",,41,1.0,2.2,3.2,2.8,1.2,1.0,2.2,2.8,0.0,0.0,0.3,0.55,0.4499999999999999,0.0499999999999999,0.0,0.3,0.4499999999999999,True
"użytkownicy Świetnie wiedzieli, kiedy stanąć w kolejce na wyprzedaż, jak się Ikea zamykała.",twitter,8,1.8,1.0,2.4,1.4,1.0,1.4,2.6,2.8,4.0,0.2,0.0,0.35,0.0999999999999999,0.0,0.0999999999999999,0.4,0.4499999999999999,True
"Wstrząsająca analiza niemieckich wpływów w Polsce | Gazeta Polska VOD - publicystyka, wiadomości, fakty odnośnik ",twitter,99,1.0,1.6,1.6,1.4,2.6,1.2,2.2,2.0,0.0,0.0,0.15,0.15,0.0999999999999999,0.4,0.0499999999999999,0.3,0.25,True
Szacunek dla Pana prezydenta Andrzeja Dudy,youtube,15,2.8,1.0,1.0,1.0,1.0,3.6,4.2,1.8,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.65,0.8,0.2,True
 Twoje dziecko w przyszłości chce zostać ekologiem?,,33,1.8,1.0,1.0,1.6,1.0,1.8,3.4,2.0,0.0,0.2,0.0,0.0,0.15,0.0,0.2,0.6,0.25,True
W 2007 r. prezydent Lech Kaczyński odznaczył go Krzyżem Oficerskim Orderu Odrodzenia Polski.,,56,1.0,1.0,1.0,1.0,1.0,1.4,3.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.55,0.0999999999999999,True
"Trzasku drzwi, płaczu dzieci, lecących samolotów.",,99,1.0,2.2,1.4,1.4,1.6,1.0,2.6,1.2,0.0,0.0,0.3,0.0999999999999999,0.0999999999999999,0.15,0.0,0.4,0.0499999999999999,True
Dużo dobrej energii i mądra troska o przyszłość.,,55,3.8,1.2,1.0,1.0,1.4,3.0,4.2,2.4,0.0,0.7,0.0499999999999999,0.0,0.0,0.0999999999999999,0.5,0.8,0.35,True
#Warszawa da się lubić  odnośnik ,twitter,6,3.6,1.2,1.0,1.0,1.0,2.2,4.0,2.2,1.0,0.65,0.0499999999999999,0.0,0.0,0.0,0.3,0.75,0.3,True
Niemiecki rząd ogłosił wezwanie do finansowania budowy i eksploatacji platformy rozwoju paliw typu power-to-liquid (PtL).,twitter,65,2.0,1.2,1.0,1.0,1.0,1.6,3.4,1.4,0.0,0.25,0.0499999999999999,0.0,0.0,0.0,0.15,0.6,0.0999999999999999,True
Jej celem było uniemożliwienie odrodzenia się niepodległego polskiego państwa.,,11,1.4,2.6,2.6,1.6,1.8,1.2,2.2,1.8,0.0,0.0999999999999999,0.4,0.4,0.15,0.2,0.0499999999999999,0.3,0.2,True
Od 1 kwietnia klienci indywidualni w niektórych przypadkach zapłacą więcej o 1 zł za jedną przesyłkę w ramach usługi paczkomatowej.,twitter,13,1.0,1.8,1.4,1.6,1.6,1.0,2.4,1.4,0.0,0.0,0.2,0.0999999999999999,0.15,0.15,0.0,0.35,0.0999999999999999,True
"To właśnie Ty możesz zmieniać historie rodzin w potrzebie, samotnych seniorów i osób dotkniętych przez los.",,95,2.2,2.0,1.0,1.0,1.0,1.8,2.8,2.2,0.0,0.3,0.25,0.0,0.0,0.0,0.2,0.4499999999999999,0.3,True
Te osoby i ich miliony powodów staną w kolejce w maseczce i zagłosują.,,38,2.0,1.4,1.6,1.8,1.6,1.8,3.0,2.0,0.0,0.25,0.0999999999999999,0.15,0.2,0.15,0.2,0.5,0.25,True
"użytkownicy Pawelca przeprosiłem, a o Świącu nie migę przestać myśleć.",twitter,6,1.0,2.4,2.0,1.8,2.0,1.6,2.2,2.8,0.0,0.0,0.35,0.25,0.2,0.25,0.15,0.3,0.4499999999999999,True
"użytkownicy nie ma sensu takie wylewanie z siebie frustracji, teraz potrzebna jest konsolidacja opozycji.",twitter,44,1.0,2.0,2.8,1.8,1.6,1.0,2.0,1.6,0.0,0.0,0.25,0.4499999999999999,0.2,0.15,0.0,0.25,0.15,True
"""Nigdy nie było tak wiele drzew i tak mało lasów"".",,14,1.0,3.8,2.0,1.8,2.4,1.0,1.6,2.4,0.0,0.0,0.7,0.25,0.2,0.35,0.0,0.15,0.35,True
użytkownicy A dlaczego te serca są czarne ?,twitter,45,1.2,1.2,1.4,1.6,1.0,1.0,2.4,1.8,0.0,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.15,0.0,0.0,0.35,0.2,True
Poznajcie Członka Izby Przemysłowo-Handlowej Polska  Azja : CIL FREIGHT POLAND odnośnik ,twitter,37,2.0,1.0,1.0,1.0,1.0,1.8,3.6,1.6,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.65,0.15,True
10 lat więzienia za rozwieszanie plakatów na przystankach autobusowych grozi dwójce aktywistów – Anuli i Bartkowi.,,13,1.0,2.0,1.4,1.8,2.2,1.0,2.2,1.8,0.0,0.0,0.25,0.0999999999999999,0.2,0.3,0.0,0.3,0.2,True
Proces szczepień idzie jak po grudzie i trudno w najbliższych dniach oczekiwać przyśpieszenia.,,65,1.0,2.6,1.2,1.4,2.0,1.0,2.2,1.6,0.0,0.0,0.4,0.0499999999999999,0.0999999999999999,0.25,0.0,0.3,0.15,True
użytkownicy Przed odwilżą dojdzie do incydentów i wydarzeń,twitter,15,1.0,2.0,1.0,1.4,3.4,1.0,1.6,2.4,1.0,0.0,0.25,0.0,0.0999999999999999,0.6,0.0,0.15,0.35,True
TVP regularnie bierze na celownik osoby i całe grupy obywateli niewygodnych dla władzy.,,72,1.0,3.4,4.0,2.8,2.0,1.0,1.2,3.2,0.0,0.0,0.6,0.75,0.4499999999999999,0.25,0.0,0.0499999999999999,0.55,True
"Zadaniem uczestników jest opracowanie projektu w oparciu o drewno, z uwzględnieniem aspektów ekologii, zrównoważonej energii oraz użyteczności i wygody mieszkańców.",twitter,67,2.8,1.4,1.4,1.4,1.4,3.0,3.8,2.0,0.0,0.4499999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.5,0.7,0.25,True
Jarosław Gowin próbuje ratować honor rządu.,twitter,25,1.0,2.0,1.6,1.2,1.0,1.4,2.4,2.6,0.0,0.0,0.25,0.15,0.0499999999999999,0.0,0.0999999999999999,0.35,0.4,True
